customer_id,customer_name,segment,region,city,signup_date
CUST01179,Michelle Evans,Consumer,West,South John,2023-09-27
CUST01180,Jessica Cruz,Corporate,South,Lake Ashley,2024-11-30
CUST01181,Amanda Mcclure,Consumer,North,West Nicole,2023-11-02
CUST01182,Thomas Wolfe,Consumer,South,South Robert,2024-02-22
CUST01183,Whitney Jones,Consumer,Central,New Katiemouth,2024-08-14
CUST01184,David Hunter,Consumer,East,Johnsonmouth,2023-11-15
CUST01185,James Lee,Consumer,West,North Johnberg,2023-10-24
CUST01186,Julie Murray,Consumer,West,New Dianemouth,2023-09-12
CUST01187,Douglas Martin,Consumer,South,New Craigport,2023-04-19
CUST01188,Jeanne Jones,Home Office,South,Lake Joshuamouth,2023-04-07
CUST01189,Miguel Stafford,Consumer,North,South Heather,2023-10-06
CUST01190,Kelly Bates,Corporate,North,South Hannahmouth,2024-10-11
CUST01191,Amber Bennett,Consumer,West,East Nicholas,2023-02-10
CUST01192,Alan Johnson,Consumer,West,West Loriland,2023-07-05
CUST01193,Anne Conley,Consumer,North,Lake Gary,2023-06-21
CUST01194,Robyn Morris,Corporate,North,New Jamie,2023-11-19
CUST01195,Jeffrey Hall,Consumer,West,West Marcustown,2024-02-25
CUST01196,Alexandra Lewis,Corporate,East,North Diane,2023-11-09
CUST01197,Jackie Jones,Consumer,North,South Kevin,2023-08-05
CUST01198,Dr. Micheal Moody DVM,Corporate,North,West Susan,2024-04-10
CUST01199,Mark Price,Consumer,Central,West Gregory,2024-04-10
CUST01200,Emily York,Consumer,North,Jonestown,2024-08-14
